mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_normalizer__technique,param_tfidf__max_features,param_tfidf__min_df,param_tfidf__ngram_range,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f2,split1_test_f2,split2_test_f2,split3_test_f2,split4_test_f2,mean_test_f2,std_test_f2,rank_test_f2,split0_train_f2,split1_train_f2,split2_train_f2,split3_train_f2,split4_train_f2,mean_train_f2,std_train_f2,split0_test_wss,split1_test_wss,split2_test_wss,split3_test_wss,split4_test_wss,mean_test_wss,std_test_wss,rank_test_wss,split0_train_wss,split1_train_wss,split2_train_wss,split3_train_wss,split4_train_wss,mean_train_wss,std_train_wss
0.17824625968933105,0.014255353330484223,0.08897709846496582,0.01191873817626499,CosineSimilarityClassifier(),,5000,3,"(1, 1)","{'clf': CosineSimilarityClassifier(), 'normalizer__technique': None, 'tfidf__max_features': 5000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.05,0.0,0.09523809523809523,0.0,0.0,0.029047619047619044,0.03834442312228075,4,0.07317073170731707,0.1301775147928994,0.08588957055214724,0.11834319526627218,0.0963855421686747,0.10079331089746213,0.020861383762780995,1.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.42163702135578396,1,0.6666666666666666,0.7857142857142857,0.875,0.7142857142857143,0.8,0.7683333333333333,0.07202764649362377,0.02564102564102564,0.0,0.05128205128205128,0.0,0.0,0.015384615384615385,0.020512820512820513,4,0.03870967741935484,0.07096774193548387,0.04516129032258064,0.06451612903225806,0.05128205128205128,0.05412737799834574,0.01198095245842549,0.03184713375796178,0.0,0.06289308176100629,0.0,0.0,0.018948043103793617,0.025197769642085498,4,0.04769475357710652,0.08675078864353312,0.05573248407643312,0.07886435331230283,0.06309148264984227,0.06642677245184357,0.014450879176463968,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,25,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
15.36803126335144,0.05289036836742688,0.1807493209838867,0.03266736732683191,CosineSimilarityClassifier(),,5000,3,"(1, 2)","{'clf': CosineSimilarityClassifier(), 'normalizer__technique': None, 'tfidf__max_features': 5000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,25,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
0.21838622093200682,0.014932738537002842,0.08253765106201172,0.009737415026443966,CosineSimilarityClassifier(),,5000,5,"(1, 1)","{'clf': CosineSimilarityClassifier(), 'normalizer__technique': None, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.09523809523809523,0.0,0.13953488372093023,0.0,0.0,0.046954595791805095,0.059188864205583495,1,0.10778443113772455,0.12941176470588237,0.08536585365853659,0.14035087719298245,0.11904761904761904,0.116392109148549,0.018906646346362868,0.6666666666666666,0.0,0.75,0.0,0.0,0.2833333333333333,0.348010216963685,4,0.75,0.7333333333333333,0.7777777777777778,0.75,0.8333333333333334,0.768888888888889,0.035241670060341596,0.05128205128205128,0.0,0.07692307692307693,0.0,0.0,0.02564102564102564,0.032433617027367995,1,0.05806451612903226,0.07096774193548387,0.04516129032258064,0.07741935483870968,0.0641025641025641,0.06314309346567411,0.011091388897803523,0.06289308176100629,0.0,0.09375,0.0,0.0,0.03132861635220126,0.03959088587207809,1,0.07120253164556962,0.08661417322834646,0.05564387917329094,0.09433962264150944,0.07861635220125786,0.07728331177799486,0.01330413952813918,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,25,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
15.361671924591064,0.052141787858971986,0.15742454528808594,0.014362931679723544,CosineSimilarityClassifier(),,5000,5,"(1, 2)","{'clf': CosineSimilarityClassifier(), 'normalizer__technique': None, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,25,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
0.30484814643859864,0.03845920052768591,5.823086261749268,7.023071357186427,CosineSimilarityClassifier(),,10000,3,"(1, 1)","{'clf': CosineSimilarityClassifier(), 'normalizer__technique': None, 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.05,0.0,0.09523809523809523,0.0,0.0,0.029047619047619044,0.03834442312228075,4,0.07317073170731707,0.1301775147928994,0.08588957055214724,0.11834319526627218,0.0963855421686747,0.10079331089746213,0.020861383762780995,1.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.42163702135578396,1,0.6666666666666666,0.7857142857142857,0.875,0.7142857142857143,0.8,0.7683333333333333,0.07202764649362377,0.02564102564102564,0.0,0.05128205128205128,0.0,0.0,0.015384615384615385,0.020512820512820513,4,0.03870967741935484,0.07096774193548387,0.04516129032258064,0.06451612903225806,0.05128205128205128,0.05412737799834574,0.01198095245842549,0.03184713375796178,0.0,0.06289308176100629,0.0,0.0,0.018948043103793617,0.025197769642085498,4,0.04769475357710652,0.08675078864353312,0.05573248407643312,0.07886435331230283,0.06309148264984227,0.06642677245184357,0.014450879176463968,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,25,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
1.2375975608825684,0.06511922148736947,0.21032462120056153,0.024708521744029384,CosineSimilarityClassifier(),,10000,3,"(1, 2)","{'clf': CosineSimilarityClassifier(), 'normalizer__technique': None, 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,25,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
0.2981421947479248,0.06469964484843015,0.07803864479064941,0.010126442269136357,CosineSimilarityClassifier(),,10000,5,"(1, 1)","{'clf': CosineSimilarityClassifier(), 'normalizer__technique': None, 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.09523809523809523,0.0,0.13953488372093023,0.0,0.0,0.046954595791805095,0.059188864205583495,1,0.10778443113772455,0.12941176470588237,0.08536585365853659,0.14035087719298245,0.11904761904761904,0.116392109148549,0.018906646346362868,0.6666666666666666,0.0,0.75,0.0,0.0,0.2833333333333333,0.348010216963685,4,0.75,0.7333333333333333,0.7777777777777778,0.75,0.8333333333333334,0.768888888888889,0.035241670060341596,0.05128205128205128,0.0,0.07692307692307693,0.0,0.0,0.02564102564102564,0.032433617027367995,1,0.05806451612903226,0.07096774193548387,0.04516129032258064,0.07741935483870968,0.0641025641025641,0.06314309346567411,0.011091388897803523,0.06289308176100629,0.0,0.09375,0.0,0.0,0.03132861635220126,0.03959088587207809,1,0.07120253164556962,0.08661417322834646,0.05564387917329094,0.09433962264150944,0.07861635220125786,0.07728331177799486,0.01330413952813918,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,25,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
1.2208047389984131,0.03752871264793134,0.18611221313476561,0.019181728916247386,CosineSimilarityClassifier(),,10000,5,"(1, 2)","{'clf': CosineSimilarityClassifier(), 'normalizer__technique': None, 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,25,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
0.29701929092407225,0.027982700929570708,0.09755825996398926,0.011340860512316728,CosineSimilarityClassifier(),,20000,3,"(1, 1)","{'clf': CosineSimilarityClassifier(), 'normalizer__technique': None, 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",0.05,0.0,0.09523809523809523,0.0,0.0,0.029047619047619044,0.03834442312228075,4,0.07317073170731707,0.1301775147928994,0.08588957055214724,0.11834319526627218,0.0963855421686747,0.10079331089746213,0.020861383762780995,1.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.42163702135578396,1,0.6666666666666666,0.7857142857142857,0.875,0.7142857142857143,0.8,0.7683333333333333,0.07202764649362377,0.02564102564102564,0.0,0.05128205128205128,0.0,0.0,0.015384615384615385,0.020512820512820513,4,0.03870967741935484,0.07096774193548387,0.04516129032258064,0.06451612903225806,0.05128205128205128,0.05412737799834574,0.01198095245842549,0.03184713375796178,0.0,0.06289308176100629,0.0,0.0,0.018948043103793617,0.025197769642085498,4,0.04769475357710652,0.08675078864353312,0.05573248407643312,0.07886435331230283,0.06309148264984227,0.06642677245184357,0.014450879176463968,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,25,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
23.14437289237976,10.961583960692016,5.71341462135315,10.898358876493186,CosineSimilarityClassifier(),,20000,3,"(1, 2)","{'clf': CosineSimilarityClassifier(), 'normalizer__technique': None, 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,25,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
0.2833103179931641,0.05323279032313473,0.1057309627532959,0.015180431585758217,CosineSimilarityClassifier(),,20000,5,"(1, 1)","{'clf': CosineSimilarityClassifier(), 'normalizer__technique': None, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",0.09523809523809523,0.0,0.13953488372093023,0.0,0.0,0.046954595791805095,0.059188864205583495,1,0.10778443113772455,0.12941176470588237,0.08536585365853659,0.14035087719298245,0.11904761904761904,0.116392109148549,0.018906646346362868,0.6666666666666666,0.0,0.75,0.0,0.0,0.2833333333333333,0.348010216963685,4,0.75,0.7333333333333333,0.7777777777777778,0.75,0.8333333333333334,0.768888888888889,0.035241670060341596,0.05128205128205128,0.0,0.07692307692307693,0.0,0.0,0.02564102564102564,0.032433617027367995,1,0.05806451612903226,0.07096774193548387,0.04516129032258064,0.07741935483870968,0.0641025641025641,0.06314309346567411,0.011091388897803523,0.06289308176100629,0.0,0.09375,0.0,0.0,0.03132861635220126,0.03959088587207809,1,0.07120253164556962,0.08661417322834646,0.05564387917329094,0.09433962264150944,0.07861635220125786,0.07728331177799486,0.01330413952813918,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0,25,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
